fixture_id,mac,board,chip_revision,flash_mb,psram_mb,status,firmware_rev,firmware_sha256,battery_chemistry,battery_capacity_mah,charge_limit_ma,ota_profile,ota_verified,role,install_location,first_seen_utc,last_verified_utc,notes
F40344,68:EE:8F:F4:03:44,PowerFeather V2,0.2,8,2,commissioned,net-bench-2026-08-19.1,2617A33C47FE526AC01840149F091812DCDE37723D52C7281F07B7B273FFAB0B,Generic_LFP,15000,500,WonkyHouse,true,magic_wand,portable NeoHex wand,2026-07-27T21:46:07Z,2026-08-19T16:39:58Z,20 NeoHex / 740 pixels; four fused 5.1 V zones; MSA311 + BMP581; battery-only validation passed; OTA transport/reboot passed before current pending-verify contract
F40348,68:EE:8F:F4:03:48,PowerFeather V2,0.2,8,2,commissioned,fx-260818-f80f315-b,0F1119C6BA80F2280DB2C04F478A59B6BE0C407EDF6C95C62248F89AF90AD638,Generic_LFP,,2000,,true,,,2026-08-18T03:10:41Z,2026-08-18T03:10:41Z,Added from 2026-08-18 fleet OTA evidence; full MAC inferred from the fleet batch OUI and observed short ID; prior assignment and capacity not yet reconciled
F40350,68:EE:8F:F4:03:50,PowerFeather V2,0.2,8,2,commissioned,fx-260818-f80f315-b,0F1119C6BA80F2280DB2C04F478A59B6BE0C407EDF6C95C62248F89AF90AD638,Generic_LFP,6000,2000,Party In The Woods,true,,,2026-07-27T21:46:07Z,2026-08-18T02:58:10Z,Unassigned; tentative canopy/downlight or extra; 6 Ah provisional (set 15 Ah if large enclosure); class_ovr=0 AUTO; Exact fx-260818-05ed4b3-b OTA A/B verify passed 2026-08-18; fresh revision heartbeat survived the 20 s pending-verify gate; Exact fx-260818-f80f315-b OTA A/B verify passed 2026-08-18
F40358,68:EE:8F:F4:03:58,PowerFeather V2,0.2,8,2,commissioned,fx-260818-926d4c2-t,CF048F95E036488ABBC6CF64D9B77E1224796CC79D74C76513B6CDCF1EA615EE,Generic_LFP,6000,2000,,false,chandelier_tester,Jimmy handoff,2026-07-27T21:46:07Z,2026-08-18T04:57:09Z,Standalone 9-RGB chandelier demo on GPIO10/switchable 3V3; targeted test only; exact boot and serial rail off/on passed bare USB; no OTA/mesh; restore fleet image before reallocation
F4035C,68:EE:8F:F4:03:5C,PowerFeather V2,0.2,8,2,commissioned,fx-260816-prtrel1-b,6305E9713CE1DD3FDDD37C66FEF4FAB84FB1D6782AEBD8723BB12E989243297E,Generic_LFP,,,,false,,,,2026-08-25T03:46:20Z,Known low-power rollout holdback omitted from the canonical registry; passive T-Deck census confirmed fresh heartbeat on the prior recovery image; role capacity and installation position remain unresolved
F40364,68:EE:8F:F4:03:64,PowerFeather V2,0.2,8,2,commissioned,fx-260818-f80f315-b,0F1119C6BA80F2280DB2C04F478A59B6BE0C407EDF6C95C62248F89AF90AD638,Generic_LFP,15000,2000,Party In The Woods,true,downlight,outer hanging ring - position TBD,2026-08-09T00:33:18Z,2026-08-18T02:58:11Z,Bare-board USB commissioning passed; shared-WiFi OTA endpoint verified; canopy-solenoid OTA fx-260816-cef34a4-b exact revision survived A/B verify window; 300mA IPRECHG exact revision survived A/B verify window; universal-default exact revision survived A/B verify; 300mA IPRECHG and solenoid capability enabled; Exact fx-260818-05ed4b3-b OTA A/B verify passed 2026-08-18; fresh revision heartbeat survived the 20 s pending-verify gate; Exact fx-260818-f80f315-b OTA A/B verify passed 2026-08-18
F40380,68:EE:8F:F4:03:80,PowerFeather V2,0.2,8,2,commissioned,fx-260818-926d4c2-t,CF048F95E036488ABBC6CF64D9B77E1224796CC79D74C76513B6CDCF1EA615EE,Generic_LFP,6000,2000,,false,chandelier_tester,Jimmy handoff,2026-07-27T19:11:49Z,2026-08-18T04:57:09Z,Standalone 9-RGB chandelier demo on GPIO10/switchable 3V3; targeted test only; exact boot and serial rail off/on passed bare USB; no OTA/mesh; restore fleet image before reallocation
F40384,68:EE:8F:F4:03:84,PowerFeather V2,0.2,8,2,commissioned,fx-260818-f80f315-b,0F1119C6BA80F2280DB2C04F478A59B6BE0C407EDF6C95C62248F89AF90AD638,Generic_LFP,15000,2000,Party In The Woods,true,downlight,outer hanging ring - position TBD,2026-08-09T05:12:10Z,2026-08-18T02:58:11Z,USB production flash and Party endpoint passed after first STEMMA connection reseat and reset; MSA/TMF/BMP healthy; canopy-solenoid OTA fx-260816-cef34a4-b exact revision survived A/B verify window; 300mA IPRECHG exact revision survived A/B verify window; universal-default exact revision survived A/B verify; 300mA IPRECHG and solenoid capability enabled; Exact fx-260818-05ed4b3-b OTA A/B verify passed 2026-08-18; fresh revision heartbeat survived the 20 s pending-verify gate; Exact fx-260818-f80f315-b OTA A/B verify passed 2026-08-18
F403DC,68:EE:8F:F4:03:DC,PowerFeather V2,0.2,8,2,commissioned,fx-260829-b0ff5db-b,276D6558116A40DA15F32ECCF6BC7A940EF6D827BA965DDB81A8A8F5B0E27AE0,Generic_LFP,6000,2000,party-in-the-woods-v1,true,perimeter,,2026-08-17T23:31:40Z,2026-08-30T11:11:33Z,Initial fx-260827-1254f04-p retained a genuine 3.081 V PROTECT entry and passed recovery with the cell already charged above 3.250 V; exact fx-260829-b0ff5db-b USB service-artifact flash preserved NVS and passed a second uninterrupted 60 s release proof; shared-WiFi endpoint 192.168.1.184 verified; field/channel 11 mesh rejoin and healthy MSA311/VL53L5CX reads verified with no pending OTA or BQ fault; future dual-site production tail required
F403F0,68:EE:8F:F4:03:F0,PowerFeather V2,0.2,8,2,commissioned,fx-260818-f80f315-b,0F1119C6BA80F2280DB2C04F478A59B6BE0C407EDF6C95C62248F89AF90AD638,Generic_LFP,6000,2000,Party In The Woods,true,,,2026-07-27T21:46:07Z,2026-08-18T03:05:14Z,Unassigned; tentative canopy/downlight or extra; 6 Ah provisional (set 15 Ah if large enclosure); class_ovr=0 AUTO; Exact fx-260818-f80f315-b OTA A/B verify passed 2026-08-18
F40414,68:EE:8F:F4:04:14,PowerFeather V2,,,,commission_failed,,,,,,,false,,,2026-08-17T19:22:51Z,,PowerFeather Board.init did not pass
F40424,68:EE:8F:F4:04:24,PowerFeather V2,0.2,8,2,commissioned,fx-260817-ec7f28d-b,1598F5506E4541E4F5C6EFDD8693A3959510C9ED1F3467DB4BC8BF874B40F2B7,Generic_LFP,15000,2000,BubbyNet,false,downlight,,2026-07-27T21:46:07Z,2026-08-18T00:45:00Z,USB recovery and post-reset serial verification passed; MSA311 and TMF8820 healthy
F4042C,68:EE:8F:F4:04:2C,PowerFeather V2,0.2,8,2,commissioned,fx-260816-prtrel1-b,6305E9713CE1DD3FDDD37C66FEF4FAB84FB1D6782AEBD8723BB12E989243297E,Generic_LFP,6000,2000,Party In The Woods,true,,,2026-07-27T18:58:00Z,2026-08-16T19:05:55Z,Unassigned; likely inner-ring canopy/downlight candidate; 6 Ah provisional (set 15 Ah if large enclosure); class_ovr=0 AUTO
F40438,68:EE:8F:F4:04:38,PowerFeather V2,0.2,8,2,commissioned,fx-260816-prtrel1-b,6305E9713CE1DD3FDDD37C66FEF4FAB84FB1D6782AEBD8723BB12E989243297E,Generic_LFP,6000,2000,Party In The Woods,true,,,2026-08-16T18:14:35Z,2026-08-16T18:15:09Z,Bare-board USB commissioning passed; shared-WiFi OTA endpoint verified; prior uplight allocation was planning-only; Ben confirmed 2026-08-28 this board is not among the 20 manufactured uplights; physical role remains unassigned
F4043C,68:EE:8F:F4:04:3C,PowerFeather V2,0.2,8,2,commissioned,,,Generic_LFP,6000,2000,party-in-the-woods-v1,true,perimeter,,2026-08-17T23:31:40Z,2026-08-30T11:20:14Z,Existing image reported fx-260829-af1d4ec-p but its immutable manifest and binary SHA are unavailable in this checkout so firmware identity columns remain intentionally blank; genuine 3.013 V low-vbat PROTECT cleared after charging above 3.250 V and a continuous 60 s proof; shared-WiFi endpoint 192.168.1.251 verified; field/channel 11 mesh rejoin and healthy MSA311/VL53L5CX reads verified with no pending OTA or BQ fault
F4044C,68:EE:8F:F4:04:4C,PowerFeather V2,0.2,8,2,commissioned,fx-260816-prtrel1-b,6305E9713CE1DD3FDDD37C66FEF4FAB84FB1D6782AEBD8723BB12E989243297E,Generic_LFP,6000,2000,Party In The Woods,true,,,2026-07-27T21:53:14Z,2026-08-16T18:49:09Z,Unassigned; likely inner-ring canopy/downlight candidate; 6 Ah provisional (set 15 Ah if large enclosure); class_ovr=0 AUTO
